id,speaker,start_time,end_time,text,emotion
Ses04F_impro05_F008,F,72.26,75.58,No. No. I heard- I heard what you said.,ang
Ses04F_impro05_F009,F,75.78,98.92,"You're kidding me, right.  You're going to give me fifty dollars to completely cover my bag, everything that was in it, the inconvenience that I've gone through.  I paid for my ticket.  All I expect is to safely get to my destination with my stuff.  Is that so much to ask?  I mean I really don't think that's that big a deal to ask you guys to have my bag in the place where I leave and then put my bag where I end up.",ang
Ses04F_impro05_M008,M,98.67,101.65,you're getting very excited right now,fru
Ses04F_impro05_F010,F,99.85,104.21,"Yeah, well that's got everything I have in it.",ang
Ses04F_impro05_M009,M,104.07,108.43,"I understand that, ma'am but there's not really much I can do for you right now.",fru
Ses04F_impro05_F011,F,107.98,124.59,Look fifty dollars is unacceptable.  My bag itself cost over a hundred and fifty dollars.  You can't just give me fifty dollar gift certificate to Percoes or whatever the hell and then send me off like that's- that's good enough.  Like that's all I needed was fifty dollars.  My bag is worth more than that.,ang
Ses04F_impro05_M010,M,108.45,115.72,What I need you to do is file another complaint form. There's a form that you can fill out over by the front desk near the baggage claim.,fru
Ses04F_impro05_M011,M,115.76,119.54,If you'd like to take that over to the front desk- Ma'am.,fru
Ses04F_impro05_M012,M,122.76,124.49,We're just talking over each other.,fru
Ses04F_impro05_M013,M,124.49,127.04,We're not going to communicate anything this way.,fru
Ses04F_impro05_F012,F,127.15,136.81,I expect your airline who was responsible for my bag to give me the equivalent of the bag and all of the things in it.,ang
Ses04F_impro05_M014,M,136.07,142.1,Ma'am in flying with Northwest Airlines you agreed to,fru
Ses04F_impro05_M015,M,142.1,145.81,sign away your luggage to the,fru
Ses04F_impro05_F013,F,143.49,149.06,I didn't sign anything. I didn't sign anything. And you people have got to make-,ang
Ses04F_impro05_M016,M,145.91,153.85,"It's part of the small- it's part of the agreement when you're purchasing an airline ticket, there's- when you-",fru
Ses04F_impro05_F014,F,149.11,154.98,You have to make amends for what you did for losing my bag and all of my stuff.  Fifty dollars is unacceptable.,ang
Ses04F_impro05_M017,M,153.89,159.76,"Ma'am, please calm down.  When you purchase a ticket, there is a terms and agreement,",fru
Ses04F_impro05_F015,F,160.51,170.18,No.  No.  I don't know. You know what? I'm going to call my lawyer. You know what?  That's what I'm going to do.  I'm going to call my lawyer and have him get down here and explain to you that this is an unacceptable option.,ang
Ses04F_impro05_M018,M,159.76,166.27,terms and conditions- in the agreement of purchasing a ticket. Most people frequently look it over,fru
Ses04F_impro05_M019,M,166.6,169.38,The best that we can do for you is give you-,fru
Ses04F_impro05_M020,M,169.73,171.03,Ma'am.,fru
Ses04F_impro05_F016,F,170.65,172.64,I want to talk to your supervisor.,ang
Ses04F_impro05_M021,M,172.31,176.51,I am- I am- I am my own supervisor.,fru
Ses04F_impro05_F017,F,172.71,178.27,"I've had enough.  I want to talk to-no, no unacceptable I want to your supervisor. I am done with this.",ang
Ses04F_impro05_M022,M,176.53,178.92,"I am the supervisor, ma'am.",fru
Ses04F_impro05_F018,F,178.7,181.74,"Really, you don't work for anybody.  It's just you?",ang
Ses04F_impro05_M023,M,180.83,183.79,I am the current manager on duty.,fru
Ses04F_impro05_F019,F,183.0,192.24,"Okay.  Well I want to call whoever you report to, whoever your boss is because I have had enough with this airline and I am finished waiting for my fifty dollar gift certificate.",ang
Ses04F_impro05_M024,M,190.99,195.15,"Ma'am, I own Northwest Airlines.",fru
Ses04F_impro06_M000,M,11.483,23.4953,"Hey, I'm, uh. I'm really sorry about what happened.  I don't um- I mean what you can you do?  I mean it's-",sad
Ses04F_impro06_F000,F,23.3151,25.33,Thanks.,sad
Ses04F_impro06_M001,M,30.9,55.26,"When I was seven, my- my grandmother died and I really- I don't know, I mean it was really hard to let go but the important thing is- is that you do let go and your realize that, you know, they- you know, they- this person had fun while they were- while they were here and, uh, you know, you work- you work through it.",sad
Ses04F_impro06_F001,F,55.07,67.07,"You know it's just, I just, you know, I mean it just happened.  I just, like- I just keep expecting him to walk in, you know.",sad
Ses04F_impro06_M002,M,66.92,75.8044,Mmhmm. Yeah.  Yeah.  I mean it's- it's hard.  It's hard.,sad
Ses04F_impro06_F002,F,77.8679,100.05,"I just- I just thought he would have longer, you know, because I'm- I mean when he found out he was sick, we knew that wasn't good but I just- I just thought that it would take longer, you know?",sad
Ses04F_impro06_M003,M,100.43,102.08,Yeah.,sad
Ses04F_impro06_M004,M,102.67,109.43,"Well I mean, you know, I mean it was I mean with that kind of condition,",neu
Ses04F_impro06_F003,F,111.44,113.39,Yeah. I know. I know.,sad
Ses04F_impro06_M005,M,109.43,113.45,"you know, it's inevitable  and I mean honestly it's- it's almost like",sad
Ses04F_impro06_M006,M,113.45,117.61,"you know, you don't- you know, how long do you want the person to go through that, you know.",neu
Ses04F_impro06_M007,M,117.71,124.66,It's sort of- it's almost better off to rest in peace than he is to live in pain.,neu
Ses04F_impro06_F004,F,122.86,138.77,"Yeah, I know. But I'd rather have him here with me, you know. It's just not fair.  I mean he- he didn't get to do like anything. I mean he was-",sad
Ses04F_impro06_F005,F,138.9,154.19,"He was only twenty four and just so many things that we were going to do, you know, and now he won't get to do them and he won't get to be here when I do.  You know, like I'll get married some day and he won't be there, like, he won't get to see that.",sad
Ses04F_impro06_M008,M,154.57,156.89,Yeah.,sad
Ses04F_impro06_F006,F,156.99,159.94,It just doesn't seem fair.,sad
Ses04F_impro06_M009,M,160.264,172.44,"It's not fair but I mean that's, you know, the course of life is that, you know, you meet people and you lose them.",sad
Ses04F_impro06_M010,M,176.04,178.36,You're okay,sad
Ses04F_impro06_F007,F,184.47,187.3903,Thank you for being here.,sad
Ses04F_impro06_M011,M,191.14,198.38,You know I think- I think we should celebrate because I think that's what he would have wanted.,sad
Ses04F_impro06_F008,F,197.94,206.12,[LAUGHTER] You're probably right.  He probably would be pissed if we were all sitting around being upset about it. He'd want us to have a party.,hap
Ses04F_impro06_M012,M,205.69,206.93,Yeah.,neu
Ses04F_impro06_F009,F,206.75,209.8,And to drink in his honor. [LAUGHTER],hap
Ses04F_impro06_M013,M,208.27,223.45,"That's right.  That's right.  I mean he would want us to, you know, celebrate the life that he- that he lived and, you know, enjoy the rest of ours as much as we can.",sad
Ses04F_impro06_F010,F,223.63,225.49,"Yeah, I know.",sad
Ses04F_impro06_M014,M,225.31,227.08,So-,sad
Ses04F_impro07_M000,M,2.41,5.28,"Hey, what's up?",neu
Ses04F_impro07_F000,F,4.84,6.97,Guess what came today?,exc
Ses04F_impro07_M001,M,6.62,7.98,What?,exc
Ses04F_impro07_F001,F,7.62,9.68,My acceptance letter.,exc
Ses04F_impro07_M002,M,9.31,10.45,Get out.,sur
Ses04F_impro07_F002,F,10.05,11.67,From U.S.C..,exc
Ses04F_impro07_M003,M,11.24,12.49,You serious?,sur
Ses04F_impro07_F003,F,12.18,13.62,"Yes, I am.",exc
Ses04F_impro07_M004,M,13.09,18.44,"Oh, my god what happened.  You got in. Otherwise you wouldn't be so happy. [LAUGHTER]",xxx
Ses04F_impro07_F004,F,16.1639,18.956,"Well yeah, that's the general idea. [LAUGHTER]",exc
Ses04F_impro07_M005,M,18.69,21.4,That's awesome.  Congratulations.,exc
Ses04F_impro07_F005,F,19.74,24.33,Big bad acceptance packet with all the information.  I'm going to U.S.C..,exc
Ses04F_impro07_M006,M,22.99,25.84,That's amazing.  Wow.,exc
Ses04F_impro07_F006,F,24.38,26.82,I know. [LAUGHTER],exc
Ses04F_impro07_M007,M,26.48,32.52,You're going to have to get like a nine millimeter because U.S.C.'s like in South Central.,xxx
Ses04F_impro07_F007,F,32.37,35.3588,"[LAUGHTER] Yeah, uh. No.",exc
Ses04F_impro07_F008,F,35.37,37.66,[LAUGHTER] It's safe around there.,exc
Ses04F_impro07_M008,M,37.95,40.62,"No, seriously. No, seriously, you should do it.",xxx
Ses04F_impro07_F009,F,39.12,41.5,The campus is beautiful. I'm so excited.,exc
Ses04F_impro07_M009,M,40.85,45.6,I know but you should get like a taser or something.  I mean walking around the campus at night-,neu
Ses04F_impro07_F010,F,43.43,47.8,"Do you want to buy me some mace for my, you know, going away present?",exc
Ses04F_impro07_M010,M,45.7,49.09,I'll get you- I'll get you a bottle of mace.,xxx
Ses04F_impro07_F011,F,48.05,49.87,There we go.  Perfect.,exc
Ses04F_impro07_M011,M,49.29,51.7,And a taser and a knife.,xxx
Ses04F_impro07_F012,F,50.52,54.47,And a taser.  Excellent.  Just make sure it's a big knife.,exc
Ses04F_impro07_M012,M,51.86,54.43,And you'll be fully loaded.,xxx
Ses04F_impro07_F013,F,54.54,57.0,I don't want any of those little puny ones.,exc
Ses04F_impro07_M013,M,55.83,59.18,"So, um- so what are you going to- what are you going to major in?",neu
Ses04F_impro07_F014,F,58.68,64.35,Well I was thinking maybe underwater basket weaving.,exc
Ses04F_impro07_M014,M,63.99,67.13,"Underwater basket weaving, my god.",xxx
Ses04F_impro07_F015,F,66.29,68.79,"U.S.C. has a major in that, right.",exc
Ses04F_impro07_M015,M,67.16,69.06,They have- they have that,xxx
Ses04F_impro07_F016,F,68.81,73.37,They have - U.S.C. has everything because U.S.C. is the best school ever.,exc
Ses04F_impro07_M016,M,69.21,71.32,they have that as a major?,neu
Ses04F_impro07_M017,M,71.67,75.2,That's ridiculous.  I don't believe that.,neu
Ses04F_impro07_F017,F,74.73,77.57,Okay.  Well I'm lying but-,exc
Ses04F_impro07_M018,M,76.52,78.27,"Seriously, what's your major?",neu
Ses04F_impro07_F018,F,78.4253,82.64,"Well, I haven't decided yet.  I want to try some things out.",exc
Ses04F_impro07_M019,M,82.22,83.86,So you're undecided?,neu
Ses04F_impro07_F019,F,83.15,84.19,Yeah.,xxx
Ses04F_impro07_M020,M,83.89,85.33,"Hey, that's cool.",neu
Ses04F_impro07_F020,F,84.94,91.44,"I know 'cause then I can do whatever I want, right.  I can try classes in this and then try classes in that and then pick whatever I like best.",xxx
Ses04F_impro07_M021,M,90.36,98.61,"No, no.  It's totally cool.  I mean, like, this friend of mine he was- he's been undecided now for, like, the past like eleven years of his life.",neu
Ses04F_impro07_F021,F,97.9,102.1,okay.  Well I'm not going to be undecided forever. [LAUGHTER],exc
Ses04F_impro07_M022,M,101.47,103.24,"Uh, well-",neu
Ses04F_impro07_F022,F,102.58,106.0339,And it's so close so you can come visit me all the time.,exc
Ses04F_impro07_M023,M,103.27,104.84,You- you- you'll find.,neu
Ses04F_impro07_M024,M,105.63,108.84,"Yeah, I know.  That's right. Yeah, yeah. Because I live in LA.",xxx
Ses04F_impro07_F023,F,108.46,109.79,Right.,xxx
Ses04F_impro07_M025,M,109.2613,111.97,and I like living in LA.,xxx
Ses04F_impro07_F024,F,110.39,117.04,"So this works out perfectly.  Because I was worried if I didn't get in to U.S.C., then I would have to go somewhere far away and then-",exc
Ses04F_impro07_M026,M,114.53,120.72,"You'd have to, like go somewhere else, and, you know, we would be apart, and that would suck.",neu
Ses04F_impro07_F025,F,117.62,119.35,I would miss you.,xxx
Ses04F_impro07_F026,F,119.57,122.66,Yeah. But now we don't have to.,xxx
Ses04F_impro07_M027,M,122.23,123.24,Right.,xxx
Ses04F_impro07_F027,F,122.9,124.99,Everything worked out perfectly.,exc
Ses04F_impro07_M028,M,124.31,125.35,That's awesome.,exc
Ses04F_impro07_F028,F,125.02,127.32,I know.  We should have a party.,exc
Ses04F_impro07_M029,M,127.25,128.71,We should have a party.,xxx
Ses04F_impro07_F029,F,127.8,130.42,An I got accepted to U.S.C. party.,exc
Ses04F_impro07_M030,M,130.07,134.08,You got accepted-what?  to a U.S.C. party?,xxx
Ses04F_impro07_F030,F,133.28,137.9,No.  An I got accepted to U.S.C. party. [LAUGHTER],exc
Ses04F_impro07_M031,M,135.05,137.84,"Oh, that's right. Okay, I see. Right, right, right.",neu
Ses04F_impro07_M032,M,137.8732,140.69,A party celebrating your acceptance.,neu
Ses04F_impro07_F031,F,139.15,141.46,Right.  Now you're with me.,exc
Ses04F_impro07_M033,M,140.75,141.79,That's cool.,neu
Ses04F_impro07_F032,F,141.51,143.61,That is why I got accepted.,exc
Ses04F_impro07_M034,M,141.81,146.29,"Well, that's really cool that you're going to be staying in the same city and everything. so umm",exc
Ses04F_impro07_F033,F,144.92,146.39,I know.,exc
Ses04F_impro07_M035,M,146.38,150.89,"I don't know are you, like, I don't know.  Are you, like, available or anything?",neu
Ses04F_impro07_F034,F,150.28,153.62,[LAUGHTER] Are you asking me on a date?,xxx
Ses04F_impro07_M036,M,153.25,157.6043,"Well I mean I don't know.  It's like you know I kind of had a crush on you throughout high school and, like",exc
Ses04F_impro07_M037,M,157.62,165.92,"I don't know I just thought that, you know, maybe we could, you know, I don't know.  It's like, you know, just test the waters anyway.  I don't see what the problem is.",exc
Ses04F_impro07_F035,F,164.26,166.54,What- what did you have in mind?,exc
Ses04F_impro07_M038,M,166.43,172.88,"Movies- movie, we'll go to a movie and a dinner and- and",exc
Ses04F_impro07_M039,M,172.93,181.78,"actually, you know, there's this- there's this really cool restaurant, um, I don't know if you-  it's Red Lobster.  It's like down on",exc
Ses04F_impro07_F036,F,181.07,182.12,[LAUGHTER],exc
Ses04F_impro07_M040,M,181.83,183.22,Vermont.,exc
Ses04F_impro07_F037,F,182.22,185.83,You just did not ask me on a date to Red Lobster.,xxx
Ses04F_impro07_M041,M,185.33,187.45,"Wait, you've been there before?",exc
Ses04F_impro07_F038,F,186.95,189.66,On occasion I've heard of it.,exc
Ses04F_impro07_M042,M,189.36,192.42,"Oh, so well then you know that it's awesome.",exc
Ses04F_impro07_F039,F,192.16,195.31,Yeah.  Totally.,exc
Ses04F_impro07_M043,M,193.56,200.9,"Right, so we'll go there and then- and then we'll get some ice cream and maybe we'll go putt-putt golfing.",exc
Ses04F_impro07_F040,F,199.68,202.65,I am totally down with the ice cream.,exc
Ses04F_impro07_M044,M,202.25,204.97,Okay.  Putt-putt golfing?,neu
Ses04F_impro07_F041,F,204.54,207.21,"Eh, we can work that part out.",exc
Ses04F_impro07_M045,M,205.55,208.69,"Yeah, you want to go.  No, you want to go. You want to go.",exc
Ses04F_impro07_F042,F,208.53,210.02,Alright.,exc
Ses04F_impro07_M046,M,208.98,211.34,I can see it in your eyes.  You want to go.,exc
Ses04F_impro07_F043,F,210.61,213.02,I think that'd be really fun actually.,xxx
Ses04F_impro07_M047,M,212.22,218.11,Yeah.  So we'll do that and then- and then- and then tomorrow we'll have your,xxx
Ses04F_impro07_F044,F,220.68,222.13,party.,exc
Ses04F_impro07_M048,M,218.15,223.3,your I got into U.S.C. graduate party. Yeah.,xxx
Ses04F_impro07_F045,F,222.47,228.08,Well look at that.  What a great day.  I got into college and I got asked out on a date.,xxx
Ses04F_impro07_M049,M,227.61,232.27,Good. Alright we're so happy.,exc
Ses04F_impro07_F046,F,231.75,233.87,Yay for me.,xxx
Ses04F_impro07_M050,M,233.38,240.37,"That's right.  Um, so U.S.C. is a really nice school.",exc
Ses04F_impro07_F047,F,239.87,241.32,I know.,exc
Ses04F_impro07_M051,M,240.46,243.75,Are you going to take out loans or-,neu
Ses04F_impro07_F048,F,242.95,247.06,Okay well that's not a happy part.  We don't want to talk about that.,exc
Ses04F_impro07_M052,M,246.62,250.16,"Well hey, it's okay, fine, gees.",xxx
Ses04F_impro07_F049,F,249.83,255.87,"Well no.  I mean I have some scholarships and some financial aid and stuff but I'll have to, you know, I'll get a job",exc
Ses04F_impro07_F050,F,255.93,258.38,while I'm in school.  It'll be good.,exc
Ses04F_impro07_M053,M,258.27,259.6,Sweet.,xxx
