utterance_id,text,label
Ses01F_script02_2_M019,"It's when we were driving past that Knickerbocker Liquor Locker, you said, let's get some champagne.  I said no, time's a wasting or something like that.",neutral
Ses01F_script02_2_M021,Sure.  All right.  Okay.,neutral
Ses01F_script02_2_M022,"Listen, do you want to dance?",neutral
Ses01F_script02_2_M023,Do you want me to go get some champagne?,neutral
Ses01F_script02_2_M024,Do you want to take off your shoes?,happy
Ses01F_script02_2_M026,Do you want to get married again?,happy
Ses01F_script02_2_M033,Yes it is.,neutral
Ses01F_script02_2_M037,"Maybe if you were with someone else, too.",sad
Ses01F_script02_2_M038,I just- I know I don't make you happy.,sad
Ses01F_script02_2_M040,"You know, actually now that you mention it, no I don't.",neutral
Ses01F_script02_2_M042,"We have a great view of the moon from here, though, huh?",neutral
Ses01F_script02_2_M043,[BREATHING],neutral
Ses01F_script02_2_M044,And look what I got here.,happy
Ses01F_script02_2_M046,[BREATHING],happy
Ses01F_script02_2_M047,Do you want to go home?  Are you cold?,neutral
Ses01F_script02_2_M048,"Shh.  If we're very quiet, the fish might come.",neutral
Ses01F_script02_2_M049,Or not.,happy
Ses01F_script03_1_F005,[LAUGHTER] That sent shivers up my spine.,happy
Ses01F_script03_1_F010,Yes.  Meaning just that.,happy
Ses01F_script03_1_F011,Don't laugh at me.  I'm being serious.,happy
Ses01F_script03_1_F020,[LAUGHTER],happy
Ses01F_script03_1_F021,"Oh Elliott, worms don't pop.",happy
Ses01F_script03_1_F022,"Aw.  Thank you, darling.  The same applies to you too, except that if you so much as look at another woman I'll kill you.",happy
Ses01F_script03_1_F029,"The manager came in, he found us rolling about the floor, biting and scratching like panthers. [LAUGHTER]  How utterly, utterly ridiculous.",happy
Ses01F_script03_1_F030,[LAUGHTER] And very much sillier.,happy
Ses01F_script03_1_M007,No.  Wrong number. [LAUGHTER],happy
Ses01F_script03_1_M008,What shall we do if they suddenly walk in on us.[LAUGHTER],happy
Ses01F_script03_1_M009,With perfect poise.,happy
Ses01F_script03_1_M010,"It's strange; things that ought to matter dreadfully, they just don't matter at all when one's happy.  Do they?",happy
Ses01F_script03_1_M013,"Well what does it all mean?  That's what I ask myself in my quest for ultimate truth.  Dear God, what does it all mean?",happy
Ses01F_script03_1_M018,Who knows?,happy
Ses01F_script03_1_M025,Oh Come and kiss me darling before your body rots and worms pop out of your eye sockets.,happy
Ses01F_script03_1_M026,"Oh See, I don't care what you do, see.  You can paint yourself green and run naked through the Place Vendome and run off with all of the men of the world.  I shan't say a word, just as long as you love me best.",happy
Ses01F_script03_1_M034,"That was a rouser, wasn't it?",happy
Ses01F_script03_1_M036,[LAUGHTER] I'll never forget his face. [LAUGHTER],happy
Ses01F_script03_1_M037,[LAUGHTER] We were very much younger then.,happy
Ses01F_script03_2_F000,And very much sillier.,happy
Ses01F_script03_2_F001,Oh.  You knew there was nothing in that.,happy
Ses01F_script03_2_F002,"Presents?  It was only a trivial, little brooch.",happy
Ses01F_script03_2_F004,I did not.  You worked that whole thing up in your jealous imagination.,neutral
Ses01F_script03_2_F005,"Well, what of it?",neutral
Ses01F_script03_2_F013,Don't be stupid.,angry
Ses01F_script03_2_F014,What?,angry
Ses01F_script03_2_F015,No.  I am just making myself fascinating for you.,angry
Ses01F_script03_2_F016,Oh.  It's a woman's duty to allure the man.,angry
Ses01F_script03_2_F017,No it isn't.,angry
Ses01F_script03_2_F018,You shut up.,angry
Ses01F_script03_2_F021,They sting. I don't care.  Do you understand?  I don't care if they bark and they roll about like hoops.,angry
Ses01F_script03_2_F022,"Yes I did, quite a lot.",angry
Ses01F_script03_2_F023,Mind your own business.,angry
Ses01F_script03_2_F024,"You're quite insufferable, I expect it's because you are drunk.",angry
Ses01F_script03_2_F025,You've always had a weak head.,angry
Ses01F_script03_2_F026,"On the contrary, a child of two can get violently drunk on only one glass of brandy.",angry
Ses01F_script03_2_F027,Oh shut up.,angry
Ses01F_script03_2_F028,Shut up.,angry
Ses01F_script03_2_F029,"Not very funny, darling.  Why don't you have some more brandy.",angry
Ses01F_script03_2_F030,Why?,neutral
Ses01F_script03_2_F031,There are no people upstairs; it's a photographer's studio.,neutral
Ses01F_script03_2_F032,They are away in Tunis.,neutral
Ses01F_script03_2_F034,Fine if you insist on being boorish and idiotic.,angry
Ses01F_script03_2_F035,"You are far too temperamental, try to control yourself.",angry
Ses01F_script03_2_F036,"I won't.  Let go, let go of me. Listen, listen?  I'm sick and tired of listening to you, you sadistic bully.",angry
Ses01F_script03_2_F037,"Oh shut up.  Let go.  I hate you, I hate you.  Do you hear?  You are a conceited and overbearing and utterly impossible.",angry
Ses01F_script03_2_F038,This is the end.  Do you hear me?  Finally and forever.,angry
Ses01F_script03_2_F039,Oh.  Yes I am.,angry
Ses01F_script03_2_F040,"Yes I am.   Stop it. Stop it.  Let go of me. Oh.  You're a cruel fiend.  I loathe and I hate you. Marry you again?  Never, never, never. I hope you die in torment, you brute beast cad.",angry
Ses01F_script03_2_M001,However I believe the real cause of that row was Peter Burden.,neutral
Ses01F_script03_2_M002,I knew nothing of the sort.  You took presents from him.,neutral
Ses01F_script03_2_M004,You went out of your way to torture me over Peter Burden.,neutral
Ses01F_script03_2_M007,What about me?,angry
Ses01F_script03_2_M010,"I'll have a little, I think.",neutral
Ses01F_script03_2_M011,"No particular reason.  Anyhow, they are very small ones.",neutral
Ses01F_script03_2_M014,"Really, Amanda.",angry
Ses01F_script03_2_M016,"you going out somewhere, dear?",neutral
Ses01F_script03_2_M018,"Well as a matter of fact, yes, that's perfectly true.",neutral
Ses01F_script03_2_M019,Yes it is.,neutral
Ses01F_script03_2_M020,"Oh really.  It's a pity you didn't have any brandy, it would have made you a little less disagreeable.",angry
Ses01F_script03_2_M021,"Snap, snap, snap.  You know you are like a little adder.",angry
Ses01F_script03_2_M022,Nonsense.  They have a bag of venom behind their fangs and they snap. They snap.,angry
Ses01F_script03_2_M023,Did you see much of Peter Burden after our divorce?,angry
Ses01F_script03_2_M024,"And I suppose you let him kiss you a good deal more than, too. Yes.  I suppose you guys had a riotous time, huh?  All out, no restraint at all.  Well, you never really had much anyhow.",angry
Ses01F_script03_2_M025,I think I am not in the least bit drunk.,angry
Ses01F_script03_2_M026,I think I mentioned once before that I've had three minute liquor glasses the whole evening long.  A child of two cannot get drunk on that.,angry
Ses01F_script03_2_M027,"That's very interesting Amanda. How about a child of four?  Or a child of six?  Or a child of nine? We can get a good little conversation going on about this, you know, intemperate tots.",angry
Ses01F_script03_2_M029,"Look, you better turn that off. I don't want to wake up the people upstairs.",angry
Ses01F_script03_2_M030,Well then you'll wake up the people downstairs.,angry
Ses01F_script03_2_M031,This is no time of year for Tunis.,neutral
Ses01F_script03_2_M032,I will do no such thing.,angry
Ses01F_script03_2_M033,"Will you turn that off, it's driving me mad.",angry
Ses01F_script03_2_M034,Turn it off.,angry
Ses01F_script03_2_M035,"Amanda, listen, listen.",angry
Ses01F_script03_2_M036,Oh.  That's very amusing indeed.,angry
Ses01F_script03_2_M037,"You are a vile, ill-tempered, loose living, wicked little beast and I never want to see you again as long as I live.",angry
Ses01F_script03_2_M038,You're not going like this.,angry
Ses01F_script03_2_M039,You're not.,angry
Ses01F_script03_2_M040,"Shut up. Shut up. God, I wouldn't marry you again if you came crawling back to me on a bended knee.  You are a vile, ill-tempered, mean little wench and I never want to see you again as long as I live.",angry
Ses01M_impro01_F000,Next.,angry
Ses01M_impro01_F001,My window is open.,angry
Ses01M_impro01_F007,"No, I need your ID to give you a second ID.",angry
Ses01M_impro01_F008,It's really simple if you have a problem with it... Maybe you should--,angry
Ses01M_impro01_F011,What do you expect me to do?,angry
Ses01M_impro01_F012,Probably.,angry
Ses01M_impro01_F019,Don't raise your voice with me.,angry
Ses01M_impro01_F020,Don't talk to me like I'm a child.,angry
Ses01M_impro01_F021,Do you know how long I've been working here? How long have you lived in California?,angry
Ses01M_impro01_F022,"Maybe you never been to the D.M.V. before, maybe you should get back in line.  You know what?  sit in line again and if you get my number ask for different one.",angry
Ses01M_impro01_F024,Uh huh.  I didn't come here get in yelling match either.,neutral
Ses01M_impro01_F025,They don't pay me enough to deal people like you.,neutral
Ses01M_impro01_M003,"Yes, Jones.",neutral
Ses01M_impro01_M010,"No, I don't have a passport.",neutral
Ses01M_impro01_M020,Did you even look at the form?  I filled it out all these questions--,angry
Ses01M_impro01_M025,I am not...I'm not getting to back that line.,angry
Ses01M_impro01_M030,Why?,angry
Ses01M_impro01_M031,"Why, because I'm sick of talking to you.",angry
Ses01M_impro01_M032,"'Cause you're obviously not talking to me, you're just yelling at me, berating me and telling me I can't fill out forms right.",angry
Ses01M_impro02_F000,What's happening?,neutral
Ses01M_impro02_F009,I don't even know what to tell you.,sad
Ses01M_impro02_F010,What about the birthday party?,sad
Ses01M_impro02_F013,You're going with the same ones?,sad
Ses01M_impro02_F015,It's not the same though.,sad
Ses01M_impro02_F017,Mm hmm.  We'll build a bunker and never come out.,sad
Ses01M_impro02_F019,Don't say that.,sad
Ses01M_impro02_M000,"Hey, Joy come in here.",neutral
Ses01M_impro02_M001,I have to go back.,sad
Ses01M_impro02_M002,I just got a letter I have to go back.,sad
Ses01M_impro02_M003,First thing tomorrow morning.,sad
Ses01M_impro02_M007,"The National Guard is I guess really spread thin and then everyone has to go.  We all have to go back, my whole companies going back.",sad
Ses01M_impro02_M009,"So yeah, we leave tomorrow...",sad
Ses01M_impro02_M010,...we're all shipping out.,sad
Ses01M_impro02_M011,I just got I feel like I'm in shock actually.,sad
Ses01M_impro02_M012,I don't know.,sad
Ses01M_impro02_M013,I guess you're just going to have to have it without me.,sad
Ses01M_impro02_M014,"Hey listen, it's going to be okay though, all right?",sad
Ses01M_impro02_M015,You're going to be fine.,sad
Ses01M_impro02_M016,"I'm going to be fine too, okay?",sad
Ses01M_impro02_M017,I know I have a good... I have a really good group of guys with me.,sad
Ses01M_impro02_M018,We're going to be okay.,sad
Ses01M_impro02_M019,Do promise me you're going to take a lot of pictures.,sad
Ses01M_impro02_M020,I know.,sad
Ses01M_impro02_M021,I just wish there was something I could do.,sad
Ses01M_impro02_M022,Run away?,sad
Ses01M_impro02_M023,"I really don't want to go, I don't want to go...",sad
Ses01M_impro02_M025,I love you.,sad
Ses01M_impro03_F017,I don't know get it in cash.,neutral
Ses01M_impro03_F018,Yeah.,neutral
Ses01M_impro03_F021,"Oh yeah, absolutely, absolutely.",neutral
Ses01M_impro03_M003,"Well, she's not a citizen so she wants to get a visa.",neutral
Ses01M_impro03_M006,"She's actually from England, I think.  Well she- she spoke English but she had an accent. I didn't even ask.",neutral
Ses01M_impro03_M014,Yeah.  Make her like open the bank account and stuff too.,neutral
Ses01M_impro03_M018,Just cash hardcore.,neutral
Ses01M_impro03_M021,And then we can honeymoon.  I want to go tropical though like Bahamas- --or like Tahiti or something. I just want to like beach and like drink.,neutral
Ses01M_impro04_F000,You seem kind of down.,neutral
Ses01M_impro04_F002,What do you mean?,neutral
Ses01M_impro04_F003,There's a lot of people looking for jobs.,neutral
Ses01M_impro04_F004,"I don't know, I mean, I just don't think...",neutral
Ses01M_impro04_F005,Did you ever think it might be your attitude that's...,neutral
Ses01M_impro04_F006,"I don't know just sometimes you get kind of... No, I'm not saying that.  I just--",neutral
Ses01M_impro04_F007,...has anyone ever just said anything like that to you before?,neutral
Ses01M_impro04_F008,"Right, sure.",neutral
Ses01M_impro04_F009,"But I mean you kind of got to, you got to fake it 'til you feel it, right?",neutral
Ses01M_impro04_F010,I'm just saying that if I was looking to hire somebody in the--or kind of... No. No. No.,neutral
Ses01M_impro04_F011,No.  I'm just saying though that if I was a person who was hiring somebody I-- --would not hire someone who was angry or upset.,neutral
Ses01M_impro04_F012,No.,neutral
Ses01M_impro04_F013,"Well, you know a little.  If you were to listen to--",neutral
Ses01M_impro04_F014,I just don't want you to fly off the handle.,neutral
Ses01M_impro04_F015,You kind of have a short fuse.,neutral
Ses01M_impro04_F016,Yeah.,neutral
Ses01M_impro04_F017,"Like this, right now we're trying have a conversation.",neutral
Ses01M_impro04_F018,We're trying to have a conversation and you seem extremely hostile. You keep cutting me off.,neutral
Ses01M_impro04_F019,I can't finish the sentence with you without you jumping in...,neutral
Ses01M_impro04_F020,...and you're always right.,neutral
Ses01M_impro04_F021,You have an excuse for everything.,neutral
Ses01M_impro04_F022,I'm just saying that maybe you should take in some information before you produce more of your own.,neutral
