id,speaker,start_time,end_time,text,emotion
Ses03F_impro07_M006,M,30.6767,32.724,A chocolate cake?,xxx
Ses03F_impro07_F006,F,32.4612,37.2017,How about maybe for me to possibly stay in L.A.?,xxx
Ses03F_impro07_M007,M,36.5449,39.8074,"Oh, wow. You got in?",xxx
Ses03F_impro07_M008,M,39.8402,41.3511,Which one?,exc
Ses03F_impro07_F007,F,40.4095,44.5589,"I got--U.S.C.. I got- Yeah, I got the acceptance letter.",exc
Ses03F_impro07_M009,M,41.7343,43.3984,oh really?,sur
Ses03F_impro07_M010,M,43.5407,46.3725,You got in? Wow.,xxx
Ses03F_impro07_F008,F,45.8836,49.4527,"Yes, me, I got in. Thank you very much.",exc
Ses03F_impro07_M011,M,48.4564,50.2191,Good for you.,exc
Ses03F_impro07_F009,F,49.4855,61.419,"Yeah, I know, my mom called me. I was with my girlfriend in Boston, and uh- she got the letter and she called me, she said I don't know, do you want me to open it? And I was like yes, open it. And she opened it and she goes oh, I'm sorry, Nat.",exc
Ses03F_impro07_F010,F,61.4409,67.6047,"And I was like what? She's like, you know, you didn't get in. Totally plays it off. Like I didn't get in. And I'm like, I start almost crying.",xxx
Ses03F_impro07_F011,F,67.6266,70.5826,"And my mom was like Natalie, Natalie, it's [GARBAGE], you know-",exc
Ses03F_impro07_M012,M,67.3201,68.6995,oh yeah.,neu
Ses03F_impro07_F012,F,70.6125,72.7503,"and so, I mean, I got in.",hap
Ses03F_impro07_M013,M,72.0606,76.4727,"Oh, Jesus. That is so amazing.",exc
Ses03F_impro07_F013,F,75.4764,80.6658,So now I can stay here and now we can party. I know.,hap
Ses03F_impro07_M014,M,79.0345,81.3884,Party. You want to get drunk tonight?,exc
Ses03F_impro07_F014,F,81.1366,83.7094,"Yeah, why not.",exc
Ses03F_impro07_M015,M,81.8154,84.4101,"Yeah, we're going to celebrate.",exc
Ses03F_impro07_F015,F,84.005,86.5888,"We're not twenty one yet, but whatever.",neu
Ses03F_impro07_M016,M,85.483,88.9645,"Yeah, I'm only eighteen so it's--go get drunk.",xxx
Ses03F_impro07_F016,F,89.9498,97.2632,"[LAUGHTER]. I'm so excited, Joe. Oh, man, I-- And I got in--I got into the school of theatre, so it's like-",exc
Ses03F_impro07_M017,M,92.1833,94.5481,Shit. That's-,sur
Ses03F_impro07_M018,M,96.1027,104.0948,"Oh, my God. That's--I heard it's top five-- --in the Grauman scale or something.",sur
Ses03F_impro07_F017,F,97.6125,99.7,Yeah. It's really cool.,hap
Ses03F_impro07_F018,F,100.94,101.9425,Yeah.,xxx
Ses03F_impro07_F019,F,103.2409,105.8246,Top five in the nation.,hap
Ses03F_impro07_M019,M,104.9378,109.3828,Who-whooooo. Miss Acti- Acting Pants.,exc
Ses03F_impro07_F020,F,108.9339,114.0576,"Acting Pants? So what are you going to do? Are you--you're be--you're going to stay here, right?",exc
Ses03F_impro07_M020,M,110.0068,111.9775,Acti- acting pants.,xxx
Ses03F_impro07_M021,M,113.5431,116.9675,I got into film school at the Art Academy.,neu
Ses03F_impro07_F021,F,116.5538,120.1338,Awesome. We're both going to be in L.A.,exc
Ses03F_impro07_M022,M,119.4441,123.1555,So I'm going to be--yeah. I'm going to make films; you're going to be in them.,exc
Ses03F_impro07_F022,F,122.5534,126.7125,"I'm so excited. Yeah, I thought I was going to go to Boston, but then--",exc
Ses03F_impro07_M023,M,126.2319,127.907,Fuck Boston.,neu
Ses03F_impro07_F023,F,132.2534,135.5707,"Oh man, I'm so excited. So much to do.",hap
Ses03F_impro07_M024,M,128.4325,132.5819,Boston smells bad. L.A. is so much cooler.,xxx
Ses03F_impro07_F024,F,135.6035,140.1689,"There's so much culture here, you know? It's just like-- --all great restaurants and-",xxx
Ses03F_impro07_F025,F,140.2075,142.6103,I'm just so excited to start my life.,hap
Ses03F_impro07_M025,M,141.4389,144.6125,We should uh- go to Little Ethiopia.,neu
Ses03F_impro07_F026,F,144.34,152.4965,"Oh, and you sit down and you have the sponge bread-- --and eat the--drink the beer. Ugh, I love that stuff. I'm so excited.",exc
Ses03F_impro07_F027,F,152.53,154.8175,Are you going to come stay in my dorm with me sometime?,exc
Ses03F_impro07_M026,M,154.3796,158.0034,"Hell, yeah. Pass out.",exc
Ses03F_impro07_F028,F,155.9342,157.664,Yeah. I'll get like one of those little--,exc
Ses03F_impro07_F029,F,157.7525,161.56,Yeah. Those little-- --mattresses. I'll put it by my bed.,exc
Ses03F_impro07_M027,M,158.3319,159.5033,-drunk.,exc
Ses03F_impro07_M028,M,161.0689,163.7621,"No, I'll sleep in your bed. Cuddle up.",exc
Ses03F_impro07_F030,F,162.6892,168.1304,"Oh, I don't think so. Hmm-mm. No.",xxx
Ses03F_impro07_M029,M,165.9846,167.3093,Uh-oh.,exc
Ses03F_impro07_F031,F,168.3494,171.4587,That's going to--that'll be reserved for somebody else.,neu
Ses03F_impro07_M030,M,171.1083,175.695,"Oh, hey. Freshman slut. That's you gona need.",xxx
Ses03F_impro07_F032,F,171.6557,177.8524,[LAUGHTER] Hello? I am not.,hap
Ses03F_impro07_M031,M,176.2977,179.0238,"That's what you got to be though, freshman year.",xxx
Ses03F_impro07_F033,F,178.1699,180.8225,"No, I don't. I'm not like that.",xxx
Ses03F_impro07_M032,M,179.1661,180.2391,Yeah.,exc
Ses03F_impro07_M033,M,180.5347,182.2754,"Well, get used to it.",neu
Ses03F_impro07_F034,F,181.6076,184.049,"[LAUGHTER]. No, you'd get used to it.",hap
Ses03F_impro07_M034,M,183.7534,185.6803,"Hey, I'm already getting used to it.",hap
Ses03F_impro07_F035,F,190.1909,192.1616,"[LAUGHTER]. Oh, Joe, I'm so happy.",hap
Ses03F_impro07_M035,M,191.7127,194.0118,"Me too, Isabella.",hap
Ses03F_impro08_M000,M,4.92,9.77,"Hey, you stupid dumb shit machine, give me a fucking operator, huh?",ang
Ses03F_impro08_F000,F,9.42,11.32,"Hello sir, can I help you?",neu
Ses03F_impro08_M001,M,10.75,14.73,"Yeah, I've been on the-with the machine for like thirty minutes--",xxx
Ses03F_impro08_M002,M,14.73,19.27,"trying to get an answer, and no one's given me an answer.  So what are you going to do about it?",xxx
Ses03F_impro08_F001,F,14.49,15.68,I [GARBAGE],neu
Ses03F_impro08_F002,F,18.88,24.71,"Yes, sir, I'm very sorry, but we've had some trouble here.  There's been a lot of calls and the system has-",neu
Ses03F_impro08_M003,M,23.28,26.11,"Fuck, do you think I have all day?  Jesus",xxx
Ses03F_impro08_F003,F,24.93,29.75,"Sir, please calm down.  There's no reason to use profanity like that.  It's not-",neu
Ses03F_impro08_M004,M,29.48,38.02,"Fine, sorry.  Okay, my phone's been on the fritz for like three days.  I can't get any incoming calls. What- What is going on?",fru
Ses03F_impro08_F004,F,37.44,41.09,"Okay, and this is for Verizon? Your provider?",neu
Ses03F_impro08_M005,M,39.5,40.75,Yeah.,xxx
Ses03F_impro08_F005,F,41.1475,47.86,"Well, um- we have a little problem with the system going on.  One of our satellites is down, and I-",neu
Ses03F_impro08_M006,M,47.79,52.77,You know what?  I'm just going to- Patient?  I'm a busy man.,ang
Ses03F_impro08_F006,F,47.87,50.61,"You're going to have to just be patient with us, sir, as we",neu
Ses03F_impro08_F007,F,51.94,54.64,"Well, I know sir, and we all are busy.",neu
Ses03F_impro08_F008,F,54.64,58.9025,But I'm going to definitely have to- uh--get your contact information,neu
Ses03F_impro08_M007,M,56.8557,58.79,"-have to, have to what?",ang
Ses03F_impro08_M008,M,58.79,63.87,What?  It's my phone.  You can't even call me on it. I don't have another phone.,ang
Ses03F_impro08_F009,F,62.68,69.22,"Okay, well, if you would like, um- we will be turning on the systems in probably about ten hours.",neu
Ses03F_impro08_M009,M,68.69,71.58,What?  Are you kidding me?,ang
Ses03F_impro08_F010,F,70.81,81.65,"Sir, I'm very sorry, but this is the way it is.  This- We have no control over it.  It's going to take-  -but you have to be patient with us.  You can use a calling card.  We will give you a free calling card to use.",neu
Ses03F_impro08_M010,M,73.77,76.9,"Oh, my God.",ang
Ses03F_impro08_M011,M,76.99,81.6925,I- I'm going to kill myself right now.,ang
Ses03F_impro08_M012,M,81.75,83.41,A free calling card?,ang
Ses03F_impro08_F011,F,81.76,83.845,"Do you have a land line, sir?",neu
Ses03F_impro08_M013,M,83.4875,85.5425,"No, I don't have a land line.",xxx
Ses03F_impro08_F012,F,85.15,90.29,"Okay, well, we will send you- We will reimburse you for the amount of minutes that you-",neu
Ses03F_impro08_F013,F,90.29,92.22,-on average would use.,neu
Ses03F_impro08_M014,M,90.305,93.8825,"That's it? Okay, yeah.  What else?",ang
Ses03F_impro08_F014,F,93.51,98.25,"And we will probably send you a calling card.  I'm very sorry.  You're just going to have to be patient, sir.",neu
Ses03F_impro08_M015,M,97.5,101.72,"Okay, I need more than this.  Are you going to give me a little bit more?",ang
Ses03F_impro08_F015,F,101.07,104.37,"No, we don't just give you things.  We're- we're-",neu
Ses03F_impro08_F016,F,104.37,106.63,we compensating you for all your-,neu
Ses03F_impro08_M016,M,104.76,109.39,So you take things from me and you expect me just to wait around.,fru
Ses03F_impro08_F017,F,108.56,113.51,"No no, we're not taking anything from you sir.  This is- This is unbeknownst to us.  The problem had just happened.",fru
Ses03F_impro08_F018,F,113.51,116.35,The satellite-is down in your area.,fru
Ses03F_impro08_M017,M,113.73,120.4,"Okay, so you think you're going to-  -get me back some minutes, and that's going to make up for three days of business that I lost?  Okay, great.",fru
Ses03F_impro08_F019,F,119.68,126.01,"No, three days, sir.  It's not three days. It's- It's only been about a day now. Let's not exaggerate.",fru
Ses03F_impro08_M018,M,123.38,126.21,"No, it's been--three days.",fru
Ses03F_impro08_M019,M,126.28,129.095,"Fine, it's been a day.  Okay?",fru
Ses03F_impro08_F020,F,126.29,127.61,Three days?,neu
Ses03F_impro08_F021,F,128.88,129.61,A day?,neu
Ses03F_impro08_M020,M,129.33,132.47,A day's worth of business.  You know how much I make in a day?,xxx
Ses03F_impro08_F022,F,131.82,133.93,"I don't know, sir.",neu
Ses03F_impro08_M021,M,132.51,134.5925,About three million dollars.,neu
Ses03F_impro08_F023,F,134.11,137.9625,"Oh, well, I'm sorry about that. Umm- We-",neu
Ses03F_impro08_M022,M,137.3,140.97,"So, you're going to give me back ten dollars worth of minutes--",xxx
Ses03F_impro08_M023,M,141.03,143.26,-to make up the three million dollars.,xxx
Ses03F_impro08_F024,F,141.94,144.26,"Well, ten hours worth of minutes--",neu
Ses03F_impro08_F025,F,144.28,145.86,is what's going to happen.,neu
Ses03F_impro08_M024,M,145.25,150.35,"Ten hours? So, basically, a day's worth of minutes which I pay forty dollars a month from it.",xxx
Ses03F_impro08_F026,F,150.7809,152.11,"Sir,",neu
Ses03F_impro08_M025,M,150.38,153.0165,So you're giving me a dollar back.,xxx
Ses03F_impro08_F027,F,152.14,160.33,"what I would like what I'm advising you to do now is just to write down all of your problems that you-you feel that--You know, haven't been addressed, fax it to us-",neu
Ses03F_impro08_M026,M,157.11,160.24,"Oh, my God.",fru
Ses03F_impro08_F028,F,160.46,165.05,and we will take care of it if anything happens.  But all we can do now is ask for your patience.,neu
Ses03F_impro08_F029,F,165.07,167.755,Okay? Thank you for calling.  Goodbye.,neu
Ses03F_script01_1_F000,F,3.257,10.0721,What's he going to say? Maybe we ought to talk to him before he sees it.,xxx
Ses03F_script01_1_M000,M,8.9773,12.3712,He saw it.,neu
Ses03F_script01_1_F001,F,11.6048,16.5588,"What-how did he see it? I mean, I was the first one up. He was still in bed.",xxx
Ses03F_script01_1_M001,M,15.9019,18.0915,He was out there when it happened.,neu
Ses03F_script01_1_F002,F,17.5989,19.5969,When?,xxx
Ses03F_script01_1_M002,M,19.0221,28.3005,"Um, about four this morning. Uh- I heard a crack and I looked out and I saw him standing there.",neu
Ses03F_script01_1_F003,F,27.525,29.8059,What was he doing out at four in the morning?,xxx
Ses03F_script01_1_M003,M,29.3175,35.0335,I don't know. But after it cracked he went back in the house and he cried in the kitchen.,neu
Ses03F_script01_1_F004,F,34.2398,36.7304,Did you talk to him?,neu
Ses03F_script01_1_M004,M,36.0188,41.8486,"No, I uh-, I figured the best thing to do was to leave him alone.",neu
Ses03F_script01_1_F005,F,42.1223,45.5709,"He cried hard, huh?",neu
Ses03F_script01_1_M005,M,45.0509,48.2806,I could hear it right through the floor.,neu
Ses03F_script01_1_F006,F,47.3773,56.3547,What was he doing out there at that time? He was dreaming about him again. He's walking around at night again.,xxx
Ses03F_script01_1_M006,M,55.2873,58.6264,I guess he is.,neu
Ses03F_script01_1_F007,F,58.8453,62.8961,"Could he-he's acting just like he did after he died, you know?",neu
Ses03F_script01_1_F008,F,62.9508,66.1805,What's the meaning in that?,xxx
Ses03F_script01_1_M007,M,65.1404,67.7406,I don't know.,neu
Ses03F_script01_1_M008,M,67.8774,73.4061,"But I know one thing, mom. We've made a terrible mistake with dad.",neu
Ses03F_script01_1_F009,F,72.6672,75.9242,"Well, what do you mean? What?",xxx
Ses03F_script01_1_M009,M,75.1852,80.8234,Being dishonest with him. That kind of thing always pays off and now it's paying off.,neu
Ses03F_script01_1_F010,F,80.0844,83.05,"What do you mean, dishonest?",neu
Ses03F_script01_1_M010,M,82.4656,89.2533,You know Larry's not coming back and I know that too. Why do we go on letting him think that we believe with him?,xxx
Ses03F_script01_1_F011,F,88.2406,91.1145,"What, you're going to argue with him?",fru
Ses03F_script01_1_M011,M,89.7734,97.555,"No, I don't want to argue with him, but it's time that he realized that no one believes that Larry's coming back anymore.",fru
Ses03F_script01_1_F012,F,96.8622,99.6265,You can't tell him that.,fru
Ses03F_script01_1_M012,M,98.5044,101.4877,We got to tell him that.,fru
Ses03F_script01_1_F013,F,100.6119,107.0438,We can't. It just won't work.,fru
Ses03F_script01_1_M013,M,114.5431,122.2615,"You know, for God's sakes it's been three years. No one comes back after three years. It's insane.",fru
Ses03F_script01_1_F014,F,121.1393,124.3416,They do come back.,neu
Ses03F_script01_1_F015,F,124.4237,127.7628,"I know, but he doesn't know that.",xxx
Ses03F_script01_1_F016,F,128.146,132.0325,Three years has been a long time.,xxx
Ses03F_script01_1_M014,M,131.1841,136.4665,"All right. Just- Sit down, mom. I want to talk to you.",fru
Ses03F_script01_1_F017,F,136.6033,145.9638,"It's those Goddamn newspapers, you know? I mean, it's like every day they come out with this new person that comes along. And the next one's going to be Larry.",ang
Ses03F_script01_1_M015,M,144.4585,148.5913,"All right. All right. Just come on, sit down.",fru
Ses03F_script01_1_F018,F,149.0566,152.1494,What?,fru
Ses03F_script01_1_M016,M,151.1367,155.31,"You know-you know why I asked Annie here, right?",neu
Ses03F_script01_1_F019,F,153.9832,156.7749,Why?,neu
Ses03F_script01_1_M017,M,155.8717,158.335,You know.,neu
Ses03F_script01_1_F020,F,157.4044,162.3858,"Well, I have an idea, but go on, tell me, what's the story?",xxx
Ses03F_script01_1_M018,M,161.7563,166.1355,I want to ask her to marry me.,neu
Ses03F_script01_1_F021,F,165.9165,170.9252,"Well, that's only your business, Chris.",neu
Ses03F_script01_1_M019,M,169.4198,172.5948,"Come on, you know that's not only my business.",fru
Ses03F_script01_1_F022,F,171.9653,177.5761,"Well, it is. I mean, what do you want me to do? You're grown up; you know what's going on in your mind.",fru
Ses03F_script01_1_M020,M,176.7276,181.3805,So it's all right. I'll just go ahead with it.,neu
Ses03F_script01_1_F023,F,180.5868,187.1282,"Well, you better make sure your father's not- No- I'm just saying.",fru
Ses03F_script01_1_M021,M,182.5574,186.745,"See, then it's not just my business. God, you have",ang
Ses03F_script01_1_M022,M,186.7724,193.1475,"-Oh, you infuriate me sometimes. You know, it's not just my business too if dad throws a fit.",ang
Ses03F_script01_1_M023,M,193.2043,197.4467,God. You have such a talent for ignoring things.,xxx
Ses03F_script01_1_F024,F,196.6803,200.1015,"Yeah, well I ignore what I got to ignore.",fru
Ses03F_script01_1_F025,F,200.1836,205.8492,And she-she's Larry's girl.,fru
Ses03F_script01_1_M024,M,204.2344,207.902,"No, she is not Larry's girl.",xxx
Ses03F_script01_1_F026,F,207.0261,214.8813,"Well, from your father's point of view she is. I mean, he's still alive. You've got no right to take her.",fru
Ses03F_script01_1_F027,F,214.936,220.5742,"If you go on from that point, I don't know where you go.",xxx
Ses03F_script01_1_F028,F,220.6525,225.0082,"'Cause listen, I'm telling you, I don't know where to go from there. Do you?",fru
Ses03F_script01_1_M025,M,223.886,227.0883,"Oh, I don't know.",xxx
Ses03F_script01_1_F029,F,225.0355,227.5262,What do you want from me?,fru
Ses03F_script01_1_M026,M,227.285,239.2132,"Every time I reach out for something I have to pull back because other people will suffer. My whole entire life, time and time after time.",sad
Ses03F_script01_1_F030,F,238.5837,242.8534,You're a considerate fella and there's nothing wrong in that.,neu
Ses03F_script01_1_M027,M,241.4301,244.2766,To hell with that.,ang
Ses03F_script01_1_F031,F,244.2492,247.3694,There's nothing wrong with it.,neu
